gene	H2621_L	HP25311_L	HP25337_L	HU1327_L	UWHI366R_L	H2621_H	HP25311_H	HP25337_H	HU1327_H	UWHI366R_H
KCTD5	6.665205194	6.114176692	8.10674704	5.311120255	6.320066436	6.089346471	5.848122338	5.204577269	5.458402775	5.307588096
ABHD12	15.36936076	23.62269395	20.83427194	25.37474207	21.95817954	13.69342548	23.08895359	22.14779515	21.9965485	19.30811171
SYMPK	8.271854245	8.966556354	5.556837161	8.190916856	7.365516188	7.967972824	8.355300809	4.908769338	7.60134403	6.781188349
SMAD7	10.68064679	10.77072235	16.61188081	10.12220545	9.346369153	11.02537887	11.0263628	8.967392174	8.196601348	7.978568829
NKAIN1	0.795896242	1.620134402	0.614673493	1.936964198	1.505834906	1.086606809	2.147105398	1.132860754	1.872833407	1.766403314
ZFPM1	2.868097387	3.940613995	4.906315887	5.188148477	3.632239639	2.980326195	3.847871936	2.651398463	4.342519892	3.122453922
ZNF16	1.706932749	1.867445979	0.735407831	1.847665487	1.564438165	1.986956309	2.273536228	1.666325143	2.050997473	1.472714165
SPSB3	6.075607694	5.891370209	7.62196792	6.642594786	4.836390407	5.970429841	5.363963592	5.250500343	5.499977747	4.665065689
DYNLL1	28.90933242	44.7375359	20.73290908	40.91619053	30.96529197	33.24918428	50.71813989	23.609593	42.42778569	39.45898546
ING5	3.387520623	3.747074411	2.683276107	2.701844851	2.642909639	3.078674212	3.461456736	1.996171651	3.116754528	1.912450599
ARIH1	5.941955127	4.571918129	5.051572299	5.312087137	5.890603834	5.266458742	4.315008309	5.748824565	5.045792072	4.749096184
ATL1	3.186060111	4.596397789	2.402761283	4.591908466	3.624159826	3.479845165	5.528070763	3.708954402	4.707575023	3.862652089
ARIH2	11.56862521	11.17568822	10.56421559	10.49580266	10.6845793	11.05905743	10.29070916	11.21517796	9.828260837	8.989482534
RBM26	9.380495051	9.223989036	22.1641845	9.492452334	9.233272715	10.02057656	8.987682176	15.03769169	8.544949899	7.679330527
TRMU	3.070859755	3.766145053	2.285944326	3.963712175	3.557644524	3.218286555	3.261255102	2.112472505	3.788175473	2.741974073
SAMSN1	1.159910998	1.379636998	0.77090811	1.091904413	0.848518609	1.248812813	1.65436124	0.991040098	1.381289559	1.117820207
SH2B2	0.976531834	1.181793951	1.747673149	1.649327696	1.092558057	0.83909058	1.21145802	0.725589797	0.882418297	1.117076305
EGLN2	1.775785965	1.859845773	1.234407032	1.439578008	1.34574007	1.925974831	1.98851949	1.465645065	2.270319667	1.410734374
MRPL54	11.6030359	18.4803663	4.153129184	11.06440091	11.6834812	11.67317925	19.69154071	8.128722421	13.97258745	12.49958313
LINC01614	0.081560884	0.151853192	0.574083893	0.754018862	0.065820759	0	0.213696694	1.088361773	1.588319482	0.355565815
OGFOD3	4.669543527	7.817502597	3.580338466	6.977530845	4.763880754	4.895275243	6.57548638	3.487658622	6.431247773	3.903557562
LDLRAP1	7.006531053	17.16882406	5.136468595	20.58079435	8.657140067	6.331295055	15.66321146	5.806818095	17.07154796	7.6929473
SNRPE	21.77425933	20.27341353	8.561904753	18.02077461	18.12170867	21.94984136	23.64973075	12.67460217	18.35148291	22.11724919
TRIP4	11.44778456	11.03593075	3.285161175	9.394893485	11.39382603	12.82579408	11.56061956	7.16229887	11.28769229	10.98534839
TLDC1	2.895670377	3.095787338	1.192712807	2.806661971	3.493151944	3.054552966	3.428159878	2.347040378	3.146722725	3.594146069
MR1	3.951624841	4.497345276	3.129364184	4.152071747	3.746695189	3.730114361	3.9118545	3.323453672	3.909040172	3.197046806
PDZD8	26.65365753	23.31720071	62.15790296	24.30699595	32.10331858	24.96137617	22.13187015	52.46410782	22.44775404	30.47408617
NBPF9	3.237144892	2.924311546	1.807095701	2.245975448	2.819905262	2.993874243	2.684310445	1.723201252	2.365906705	2.10273049
RTN1	16.42951189	20.4454805	13.1466508	21.0403889	15.66985326	14.82860911	19.40778965	14.97125103	18.04505632	13.22814961
NCKIPSD	6.836534492	11.864648	11.35875286	12.67234978	9.205662846	7.0846292	10.62892011	10.16156707	10.38787506	8.400216379
IGSF8	9.474924448	11.64405341	10.89386974	11.82237085	11.02924541	9.310593309	12.03400019	7.009041393	10.83289126	8.811745087
BEND3	2.135909227	1.676825487	0.963373768	1.579255663	1.69259435	2.399020713	2.37050191	1.15242428	1.892662151	1.622717552
SEMA3C	1.894990445	1.197533445	2.539921152	0.687310689	3.004071249	2.067687715	1.330645926	3.041205711	1.095860713	3.097754922
NAP1L3	3.405367882	7.028189411	0.764420559	4.680066279	4.214948821	3.92503995	7.901917253	1.91894931	5.323775359	4.409001405
STEAP4	5.864676781	0.885047803	0.272228856	0.228367489	2.370220815	6.775739802	0.84138201	0.650596115	0.296705824	2.459915263
MYADM	56.81903648	27.37519578	43.66719093	36.11110988	47.49030118	60.20550268	28.49026055	49.56709371	46.23563401	52.30244367
NUCB1	49.91102422	93.22103135	80.10706997	103.6573809	83.24302945	50.39288337	82.64018111	66.20820339	95.05765496	78.28269084
GNAO1	11.28728386	22.37071845	15.59909508	25.88561305	13.64396215	11.38518658	20.38737998	14.41970491	22.51060834	12.56550285
THRA	3.668607163	8.801055888	13.11141803	8.792573928	5.590574883	3.995213773	7.79303589	11.39065263	7.089463473	5.091046681
SYNJ1	4.573753705	4.25108051	4.658805108	4.861402259	4.61451442	4.279124816	3.897187628	5.127640068	4.453471896	3.711095749
THRB	3.227486066	2.733133866	6.673890355	2.603386419	2.956800542	2.857214187	2.6202612	5.071117329	2.306546966	2.940164107
CDKN2B-AS1	0.565325442	1.372518236	0.547135212	1.185980312	0.853141558	0.547693418	1.757693523	0.656310176	1.522934799	1.057513499
RGS17	7.231797171	7.37654871	7.801575751	6.889556943	8.066128059	8.8872291	8.705970107	7.984706727	8.107441383	8.85621519
FAM84A	5.604376701	10.97141272	4.635727435	21.43598188	4.912873424	4.782413407	9.674179489	4.9146424	17.76860671	4.907685586
ZNF609	11.98137798	10.19188531	12.27474221	12.27956491	10.1997748	11.27233359	9.962231447	9.7622685	10.9374354	9.709912582
SRXN1	22.72564735	33.98770744	18.09064365	21.25364143	37.62137989	28.91416781	36.19552906	23.24050567	21.81518069	39.0822807
GRN	56.20663079	119.0053064	119.4878015	107.0606717	81.30874771	54.49069339	109.5153718	105.8742552	96.23046857	77.03185951
GPHN	5.315553576	6.410699611	2.699068341	5.870781294	5.146958698	4.606870392	6.224519548	2.946661657	5.046298093	4.363540547
GOPC	7.741464148	8.159391892	5.021497112	8.417206762	8.790685602	6.981699973	7.304203444	5.435908766	6.615098578	8.178796153
PCIF1	12.01649265	17.21830303	11.49886184	14.01429501	12.45870039	11.07142318	15.07049844	12.39118398	13.13400868	10.90031799
ZC3H12A	58.00627914	17.32387687	30.81544306	15.22363766	26.61100913	55.37338144	15.95991229	28.61142524	13.63235227	25.06977455
EPN2-IT1	0.627989645	1.2393682	0.414397566	0.982498952	0.861553724	1.582837534	1.206617964	1.801699245	1.401295967	0.79643044
EFCAB2	0.931994221	2.207842567	1.278560924	0.797953628	1.051500603	1.084226097	2.123280868	1.726408005	1.365704298	1.059501341
SLC30A8	33.70404584	101.8024286	5.032398876	89.46127498	35.37581033	32.50967529	98.99615341	4.93863267	79.23228873	30.52539542
MAST2	9.03996097	7.960312746	22.16226354	9.387532988	10.58262722	8.413739242	8.716355369	17.5748021	8.234375271	9.060589127
SIK3	12.34973463	11.6524154	13.3641059	10.56780898	13.73747888	12.06861168	11.69411929	10.5055589	10.64489034	11.071442
PHF2	13.71587349	16.68376832	9.092611231	17.64356666	13.95110559	13.38818977	16.35489206	8.333806046	16.20455009	12.00483476
MROH8	1.210204337	1.283181152	0.848219009	1.662908975	1.042865266	1.233260439	1.486891946	2.399565125	2.091565572	1.013450242
ALKAL2	4.549587922	1.141396208	0.806952096	2.480193056	1.499796698	4.828678647	1.781197349	0.885696148	3.015963798	1.922658512
MFSD2A	2.677949734	1.38524786	1.398610806	0.56756903	1.506412057	2.472960726	1.647544083	2.517293037	1.354071521	1.40638444
ANKRD9	1.234654461	1.055510232	1.931553098	1.766422447	2.107733663	1.009879893	1.097442552	1.296587172	1.757632679	1.745908291
EFCAB6	0.893494174	0.766725855	0.527714542	0.646395234	0.870763607	1.10069298	1.039559222	1.212921144	0.795239311	0.661657184
MAP1LC3B2	4.565448268	3.904364667	4.401250343	3.169014599	4.177980861	5.02404905	3.834668454	5.742416915	4.360305742	5.575302003
CYC1	17.9594997	23.42380971	14.26015648	18.01171758	21.82128558	17.97983169	21.41964044	12.36638634	17.16601139	18.71907164
AP3D1	44.50111036	45.96788163	60.76145077	44.23974738	49.03812399	41.68641344	42.95079183	45.71015335	40.43311023	48.10373486
RXRA	4.393540352	5.352240763	4.116735448	6.21070449	4.65206301	3.808363868	4.930135828	4.160285303	5.853248019	4.348763076
HMG20B	7.983287786	11.32027497	9.467669769	10.376687	8.198196867	7.748251241	10.75419873	7.722761918	9.358649775	7.471977101
GRIP1	1.419521764	1.075714904	1.168609406	0.805815337	1.165671434	1.235781327	0.993255859	0.875113514	0.90596814	0.786301739
ZNF329	3.857035634	3.556392589	1.858384807	3.03896331	4.125537484	4.34964205	3.732184867	3.169831533	3.273732667	4.464535849
MRPS34	25.50134495	45.46184759	45.59454041	41.75012302	30.54925528	27.14192455	46.07911471	28.50244391	32.78715833	26.37852784
PFDN4	3.870596777	4.239074119	2.191777588	3.495449922	3.977487896	4.768177367	4.234316157	3.41353853	3.868786658	4.7771402
ATP9A	53.29544217	77.44799367	40.65490452	71.7981332	61.24849547	51.88504148	71.23100231	42.40291874	65.69137406	52.11786436
USH1C	10.69994022	23.05613765	9.291532612	24.73887488	14.69177622	10.47486108	19.94101411	10.2264892	21.88019006	12.65144175
AGPAT4	2.210888527	1.745094528	1.050687253	1.300588827	1.978418097	2.115752414	2.135820132	2.308015418	1.930637271	1.664218384
DPP9	9.282063171	8.317447436	10.2342512	8.497806841	9.82792951	8.584141402	8.045592949	8.746146578	8.132000462	9.041227929
TPRN	3.388094789	2.361394007	7.117849212	2.658791296	2.650538042	3.804557661	2.324956464	3.914796898	1.895558853	2.274484357
STAU1	35.19663234	29.40268145	66.8695439	33.00703664	31.65810604	35.02105085	27.3646907	52.4853856	30.39427107	29.48596538
DOCK9	5.604657199	3.868779694	4.547252983	5.842293791	5.432542531	5.335076598	3.653774839	4.126838963	6.241184248	4.295088851
TRDMT1	1.356170072	1.607052487	0.889964738	1.449310431	1.650741952	1.817691504	1.714476339	1.579734208	2.07316876	1.401596389
ZNF696	1.861522813	1.69006347	0.844964052	1.328486666	1.427957124	1.916979774	2.0164324	1.334187506	1.622557913	1.532867595
ZDHHC14	4.355916491	4.153456807	4.675366869	5.787281407	3.832942448	4.155605223	4.237118806	4.18937974	5.491222651	3.125633289
PCDHB11	1.964670916	3.099281324	0.872581528	2.861280536	1.109355022	1.641411386	2.395639906	1.189392449	2.536410352	0.776149644
ELMSAN1	16.0337931	16.659328	11.85091295	13.52225793	15.99243579	16.20343507	15.55961996	24.92995756	16.83997412	16.92312123
INTS3	8.094816043	7.046733989	4.896331453	8.387736495	8.135702169	7.803150646	6.893132913	4.434729676	7.181429188	7.421875124
RSPH4A	1.478024817	2.000711354	1.071419009	0.872600516	1.365327853	2.599242708	1.672424209	1.438911042	1.455749356	1.539948771
POLG2	4.39329539	2.620960911	4.435248702	2.269667559	3.916998044	4.437650414	2.221745111	2.749016147	2.798652487	2.177208689
TXNDC11	19.40487121	29.33824145	49.2602994	30.34026418	24.14374198	20.79079993	26.89759861	32.41954958	27.55906395	21.37397969
ST6GAL1	3.287355451	3.071513396	1.012852479	1.761929613	2.582228621	3.139037074	2.599253419	1.088611426	1.569070437	2.157833577
PALM	1.619606587	2.388313264	2.367099385	3.313735673	1.637062835	1.254494117	2.302680812	1.529375034	3.501564274	1.377593061
NBPF1	6.098075334	7.756228741	11.07919001	5.622218654	6.550662123	5.463116851	7.751810411	11.19048755	5.635756206	5.273160375
PPP1R12C	18.40375637	18.22116555	29.82077077	22.35062445	20.80765054	18.5214771	17.34283609	18.59051726	21.42374134	18.14269553
NRAV	6.298183879	6.45715918	2.380112822	4.863661426	5.329020562	6.643500035	6.057928047	5.312913362	6.348677739	6.091785927
CSF1	23.75653114	6.452710118	4.493379904	4.456627209	10.44914897	24.77258041	6.826646171	6.476779307	5.001999311	10.67246347
TBX19	1.085909547	0.921935408	2.477738352	1.132614208	1.016559026	0.895232673	0.980005953	2.028677633	1.063226182	0.70006378
PRKAR1B	2.94602885	7.782915353	6.812316402	8.612436521	3.404252373	2.786675004	6.83941641	3.776885195	7.690328849	3.456865754
NSMF	11.65894617	16.09265833	20.49708499	15.69933948	12.86624604	11.14344591	16.27132527	14.06593781	13.67793372	11.98092769
PODXL	4.985587285	3.198447685	8.695365783	31.03578716	12.81677084	4.36221818	3.398910675	13.94076634	39.63491332	13.63193487
RASSF3	13.360815	2.789894963	4.831232567	3.606093994	7.460291017	14.96648522	3.713377237	4.77084369	4.906281952	8.01046814
THEMIS2	2.717188045	7.48641832	2.415801621	6.556049162	4.357976048	2.89555947	8.639844546	5.431172872	7.2025757	4.180806804
CUL7	11.28565237	16.57491695	7.963517487	14.53928585	12.39919703	10.15638921	14.92233838	9.278167507	12.57756399	10.68680764
IFIT1	1.228632452	1.498056447	1.065915636	1.300440341	1.194439747	1.687907603	1.801711903	1.883526912	1.214869165	1.272814833
ENTPD5	1.650466949	1.471625812	0.775804025	1.302344629	1.99974899	1.763002977	1.800832971	1.285242047	1.394255158	2.136169022
POLR1A	9.495857365	6.820164644	5.299988016	5.820565839	8.382312462	8.26122213	6.068121792	5.490951835	5.450652328	8.03321789
ARHGAP29	4.105388593	2.330938361	2.293175628	3.408336745	3.279670233	4.306046276	2.274649998	4.568598687	4.18537625	3.207816956
TTC26	2.549617744	1.82300735	0.60682269	1.853345504	1.688034099	2.546997034	2.345237144	1.463496254	2.105503232	1.765509824
C5orf49	1.028550546	1.153115257	0.340576113	0.935936931	0.526593704	1.045340594	1.313639571	0.560812444	1.579428805	0.604877133
SPPL2B	3.859491133	5.661133699	5.234345582	5.679380814	4.065729561	3.690662951	5.369125331	3.210073275	5.399075567	3.656253141
PIK3C2B	2.60407779	3.255260919	4.055890766	3.649805314	2.27155314	2.223689577	2.855760768	3.628615328	3.396293262	2.304570268
ANGEL1	5.882158227	7.737413673	7.239702456	8.374892942	6.696933119	5.375549673	7.240333374	8.288674169	7.982649677	4.89081789
MTCH1	43.91540259	48.27993284	54.9320303	41.95702775	45.83143411	43.94551099	43.56301581	50.01046814	39.0248286	41.86340604
LPIN3	3.584752365	3.769484274	2.348945205	5.102661391	4.813785072	3.14739667	3.221829596	2.79748931	4.163388406	4.094574249
KIF26B	1.382775656	5.55547472	1.052255984	4.179568265	2.261398837	1.366119315	5.336118171	0.769851005	4.172982587	1.801573315
MAST1	2.332345433	2.653719729	4.877275484	3.985321952	2.75472927	2.159200325	2.532083565	3.409503199	3.190320499	2.801947657
KIAA1671	6.022618978	5.693161049	5.444134472	5.727977256	7.470093891	5.580077569	5.319619791	5.382997113	5.613196157	6.631473034
RASA2	10.87331697	5.31188322	5.265222695	5.420904091	8.443451648	12.5682798	7.085618725	5.793204665	6.744322272	7.778456725
NCOA2	8.809534012	9.506947206	5.533266781	8.288623538	9.065324984	8.384738457	8.507829226	6.138611045	7.27255428	7.815656178
ZNF341	1.307042395	1.297867637	0.511105561	1.149818547	1.273574839	1.353593134	1.407877172	1.304874169	1.720460541	1.174147675
PACSIN1	0.670279083	2.373153456	0.947447943	2.461463035	0.935533302	0.696715691	2.005703542	0.953082604	2.086346247	0.701127655
MARK1	12.46931143	13.92405441	20.50781237	11.48779015	16.1518509	12.812113	13.38368908	19.4656467	11.16326769	12.26270315
NUP62CL	1.404454709	1.65872423	1.385475889	0.837351049	1.362386921	2.100701147	1.697413823	2.744933961	1.496444423	1.023267833
MUTYH	2.238746808	2.553800322	1.42225784	2.467466604	2.390738396	2.141592899	2.386453487	1.371866743	2.222678787	1.683379443
ZNF628	2.460342209	3.041930734	6.644864248	2.836488231	2.47223387	1.99726951	2.322348637	4.023880729	2.786015256	2.775858694
TGIF2	4.217576129	2.357031578	4.048134569	2.523377758	3.668057304	4.216990816	2.009167382	2.837257478	2.415350305	3.16066866
EXOC3-AS1	2.456886684	3.517804375	1.35278448	2.603888243	2.276954702	2.521962805	3.890042727	3.045841324	3.163976368	2.625881358
HNRNPH1	30.53418829	20.57730129	28.79445281	17.96486257	24.68723683	29.10446186	20.73417893	24.61806682	18.24292845	20.03259103
KCMF1	8.893928004	7.71564563	14.11569976	7.141648185	8.1231285	8.381867662	7.715589976	9.306402523	6.507647986	7.54029075
VARS	20.2419922	17.20951702	14.00208576	18.14988643	18.39945041	19.1535926	16.51623421	12.98327369	16.30825668	17.05470336
ACBD5	8.061701734	8.859371816	7.944376792	9.530666332	9.873552043	7.364443686	8.836639563	6.601478824	8.214794923	9.280626936
ST18	9.817370998	15.82917508	5.90160161	16.57646245	12.87984223	8.885842775	13.32186093	7.643363343	13.77338135	10.09968638
PRKAB2	5.548175035	5.32686847	3.76743213	6.818782942	6.96579486	6.136308459	5.896567782	4.914219956	7.341060544	7.381852548
SAA1	0.51926739	1.108588167	0.91374391	0.098472897	0.474930075	0.490801832	1.814035011	0.92389186	0.393253433	1.152456302
MKL1	14.59539234	7.649441158	19.26654357	9.88754329	10.7610534	13.30832091	8.091225775	13.04072783	8.689422891	9.965195417
CMYA5	1.210563409	0.432078981	2.360893163	0.589791277	0.766846455	0.862691915	0.584660398	1.808945307	0.59751173	0.467241276
CDK8	8.108771541	5.749467723	5.464240424	6.064121628	7.255576308	6.486953731	5.84175024	5.265633199	5.178785136	6.687975198
ZNF878	1.031507772	0.646905552	0.752320527	0.791461324	1.434865416	1.314915677	1.102393095	2.843478304	0.781919343	1.21566172
STK26	4.762608808	4.157604961	5.806800155	3.459792625	5.26252827	4.254342232	4.359195087	4.703345142	3.083895875	4.400033842
LZTS3	8.742294986	12.87218189	24.11162999	13.29587777	8.17119975	8.075222159	12.19753193	26.99645948	12.03423553	6.627359219
BCL7B	19.01432842	25.33366851	35.88653987	21.0464495	19.79783354	19.83379181	23.76995164	28.37799355	18.35092314	17.97349835
MAN2B1	8.862495499	8.499430861	9.184998143	9.347268643	8.730615113	8.100981126	8.177447505	7.436681273	9.370567728	7.851855462
CCDC120	3.497425122	2.765009477	2.897969658	4.005956629	3.606750773	2.933511578	2.64792878	3.113935983	2.937034403	3.238071625
E2F7	0.427270614	0.70191959	1.912818047	1.090287093	1.064864544	0.468516701	0.720715235	3.068785628	1.563526982	0.962889025
KIF27	3.703924866	2.50558657	2.163520518	4.19614051	2.814753229	3.359062479	2.417166524	2.567394629	3.159877505	2.051034863
RBM33	11.5567145	10.38579017	6.926014373	11.21181937	9.962026082	10.74531523	10.093203	6.667801257	10.31636438	9.028120556
PTPRS	10.05873246	14.2922464	12.10555209	15.91152123	7.625907279	9.088080178	12.87458059	9.867419077	15.24393459	7.668088336
KIF3C	5.736129911	9.961626425	12.67519405	8.50714258	9.590824844	5.774170063	10.0734275	9.447007431	7.372809842	8.456432357
ADAM8	1.090752548	1.649384821	0.379977659	0.71661902	1.318144392	1.090269588	1.890738166	0.591073313	0.943461105	1.518488455
